SampleID,Run,Interval,Light_Value,N_points,O2_start,O2_end,DeltaT_min,DeltaT_max,O2_min,O2_max,Slope,Avg_Blank_Slope,Blank_Corrected_Slope
MC-221-phys,5,1,0,300,248.412,241.4,502.946,517.896,241.166,248.883,-0.5471961761526103,-0.06714210720597372,-0.4800540689466366
MC-221-phys,5,2,155,299,202.421,205.342,430.994,445.897,201.32,205.342,0.27409515405870144,-0.07877163362150494,0.3528667876802064
MC-221-phys,5,3,269,200,205.482,209.773,446.946,456.896,205.254,210.122,0.5002234926625114,-0.08844391784982573,0.5886674105123372
MC-221-phys,5,4,472,200,210.435,217.614,457.946,467.897,210.435,217.614,0.6926150067571188,-0.09825131730430908,0.790866324061428
MC-221-phys,5,5,824,220,217.303,225.806,467.946,478.896,217.303,226.053,0.7818280777370329,-0.10105786629015398,0.8828859440271869
MC-221-phys,5,6,1017,200,227.001,236.13,479.946,489.896,226.771,236.204,0.9052833689948085,-0.10140806112345321,1.0066914301182617
MC-221-phys,5,7,1313,200,236.655,246.45,490.947,500.896,236.591,246.45,0.9435023923874951,-0.11454459624117248,1.0580469886286676
