SampleID,Run,Interval,Light_Value,N_points,O2_start,O2_end,DeltaT_min,DeltaT_max,O2_min,O2_max,Slope,Avg_Blank_Slope,Blank_Corrected_Slope
MC-206-phys,4,1,0,301,250.044,242.856,395.851,410.851,242.817,250.541,-0.6024696230799023,-0.06714210720597372,-0.5353275158739286
MC-206-phys,4,2,155,321,204.461,208.662,322.851,338.85,204.126,208.817,0.3190176313783863,-0.07877163362150494,0.3977892649998912
MC-206-phys,4,3,269,201,209.21,214.193,339.851,349.85,209.124,214.193,0.5101431065698278,-0.08844391784982573,0.5985870244196535
MC-206-phys,4,4,472,221,214.751,222.113,350.851,361.851,214.729,222.186,0.6837920071788349,-0.09825131730430908,0.782043324483144
MC-206-phys,4,5,824,201,222.862,230.643,362.851,372.851,222.741,230.643,0.7845977771931059,-0.10105786629015398,0.8856556434832599
MC-206-phys,4,6,1017,201,231.206,239.737,373.851,383.851,231.206,239.761,0.829831555053079,-0.10140806112345321,0.9312396161765323
MC-206-phys,4,7,1313,201,240.727,249.299,384.851,394.85,240.677,249.425,0.881566265708797,-0.11454459624117248,0.9961108619499696
