SampleID,Run,Interval,Light_Value,N_points,O2_start,O2_end,DeltaT_min,DeltaT_max,O2_min,O2_max,Slope,Avg_Blank_Slope,Blank_Corrected_Slope
PC-26-phys,4,1,0,300,251.018,245.658,395.817,410.767,245.474,251.617,-0.5229803113446402,-0.06714210720597372,-0.4558382041386665
PC-26-phys,4,2,155,320,230.538,229.852,322.817,338.767,229.622,230.836,-0.06694509439827034,-0.07877163362150494,0.011826539223234595
PC-26-phys,4,3,269,200,229.794,231.792,339.817,349.767,229.668,231.889,0.2371523931367784,-0.08844391784982573,0.32559631098660413
PC-26-phys,4,4,472,220,232.071,236.357,350.817,361.767,232.037,236.492,0.40410128853751676,-0.09825131730430908,0.5023526058418258
PC-26-phys,4,5,824,200,236.907,241.209,362.817,372.767,236.761,241.276,0.45469135450789344,-0.10105786629015398,0.5557492207980474
PC-26-phys,4,6,1017,200,241.59,246.032,373.817,383.767,241.519,246.033,0.43290143297512734,-0.10140806112345321,0.5343094940985805
PC-26-phys,4,7,1313,200,246.504,250.407,384.817,394.767,246.456,250.534,0.39238417790550173,-0.11454459624117248,0.5069287741466743
