 ,Label,Area,Mean,StdDev,Mode,Min,Max,MinThr,MaxThr,Filename
29,tiff_images_copy0027.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0027.tif
30,tiff_images_copy0028.tif,62497,135.841,33.156,128,73,261,73,65535,tiff_images_copy0028.tif
31,tiff_images_copy0029.tif,62331,268.655,58.586,301,143,428,143,65535,tiff_images_copy0029.tif
32,tiff_images_copy0030.tif,35228,111.138,34.050,94,61,273,61,65535,tiff_images_copy0030.tif
33,tiff_images_copy0031.tif,35293,216.998,63.663,146,115,482,115,65535,tiff_images_copy0031.tif
34,tiff_images_copy0032.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0032.tif
35,tiff_images_copy0033.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0033.tif
36,tiff_images_copy0034.tif,35228,111.138,34.050,94,61,273,61,65535,tiff_images_copy0034.tif
37,tiff_images_copy0035.tif,35293,216.998,63.663,146,115,482,115,65535,tiff_images_copy0035.tif
38,tiff_images_copy0036.tif,36607,119.658,34.851,128,64,272,64,65535,tiff_images_copy0036.tif
39,tiff_images_copy0037.tif,36519,218.628,61.652,279,115,490,115,65535,tiff_images_copy0037.tif
40,tiff_images_copy0038.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0038.tif
41,tiff_images_copy0039.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0039.tif
42,tiff_images_copy0040.tif,36607,119.658,34.851,128,64,272,64,65535,tiff_images_copy0040.tif
43,tiff_images_copy0041.tif,36519,218.628,61.652,279,115,490,115,65535,tiff_images_copy0041.tif
44,tiff_images_copy0042.tif,56451,122.065,25.721,135,67,206,67,65535,tiff_images_copy0042.tif
45,tiff_images_copy0043.tif,57636,231.763,55.652,273,122,374,122,65535,tiff_images_copy0043.tif
46,tiff_images_copy0044.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0044.tif
47,tiff_images_copy0045.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0045.tif
48,tiff_images_copy0046.tif,56451,122.065,25.721,135,67,206,67,65535,tiff_images_copy0046.tif
49,tiff_images_copy0047.tif,57636,231.763,55.652,273,122,374,122,65535,tiff_images_copy0047.tif
50,tiff_images_copy0048.tif,40707,71.053,17.043,65,42,122,42,65535,tiff_images_copy0048.tif
51,tiff_images_copy0049.tif,43414,189.432,52.392,161,101,343,101,65535,tiff_images_copy0049.tif
52,tiff_images_copy0050.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0050.tif
53,tiff_images_copy0051.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0051.tif
54,tiff_images_copy0052.tif,40707,71.053,17.043,65,42,122,42,65535,tiff_images_copy0052.tif
55,tiff_images_copy0053.tif,43414,189.432,52.392,161,101,343,101,65535,tiff_images_copy0053.tif
56,tiff_images_copy0054.tif,39966,112.605,28.550,94,61,209,61,65535,tiff_images_copy0054.tif
57,tiff_images_copy0055.tif,40137,212.485,49.483,220,113,368,113,65535,tiff_images_copy0055.tif
58,tiff_images_copy0056.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0056.tif
59,tiff_images_copy0057.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0057.tif
60,tiff_images_copy0058.tif,39966,112.605,28.550,94,61,209,61,65535,tiff_images_copy0058.tif
61,tiff_images_copy0059.tif,40137,212.485,49.483,220,113,368,113,65535,tiff_images_copy0059.tif
62,tiff_images_copy0060.tif,35109,104.103,27.746,108,58,258,58,65535,tiff_images_copy0060.tif
63,tiff_images_copy0061.tif,35059,186.416,60.457,125,99,427,99,65535,tiff_images_copy0061.tif
64,tiff_images_copy0062.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0062.tif
65,tiff_images_copy0063.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0063.tif
66,tiff_images_copy0064.tif,35109,104.103,27.746,108,58,258,58,65535,tiff_images_copy0064.tif
67,tiff_images_copy0065.tif,35059,186.416,60.457,125,99,427,99,65535,tiff_images_copy0065.tif
68,tiff_images_copy0066.tif,52338,97.915,23.102,114,53,196,53,65535,tiff_images_copy0066.tif
69,tiff_images_copy0067.tif,51399,228.019,55.710,209,121,440,121,65535,tiff_images_copy0067.tif
70,tiff_images_copy0068.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0068.tif
71,tiff_images_copy0069.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0069.tif
72,tiff_images_copy0070.tif,52338,97.915,23.102,114,53,196,53,65535,tiff_images_copy0070.tif
73,tiff_images_copy0071.tif,51399,228.019,55.710,209,121,440,121,65535,tiff_images_copy0071.tif
74,tiff_images_copy0072.tif,67342,109.791,27.209,110,60,233,60,65535,tiff_images_copy0072.tif
75,tiff_images_copy0073.tif,67792,263.330,52.267,305,140,425,140,65535,tiff_images_copy0073.tif
76,tiff_images_copy0074.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0074.tif
77,tiff_images_copy0075.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0075.tif
78,tiff_images_copy0076.tif,67342,109.791,27.209,110,60,233,60,65535,tiff_images_copy0076.tif
79,tiff_images_copy0077.tif,67792,263.330,52.267,305,140,425,140,65535,tiff_images_copy0077.tif
80,tiff_images_copy0078.tif,68092,130.100,37.294,132,71,250,71,65535,tiff_images_copy0078.tif
81,tiff_images_copy0079.tif,70230,273.548,64.850,313,145,445,145,65535,tiff_images_copy0079.tif
82,tiff_images_copy0080.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0080.tif
83,tiff_images_copy0081.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0081.tif
84,tiff_images_copy0082.tif,68092,130.100,37.294,132,71,250,71,65535,tiff_images_copy0082.tif
85,tiff_images_copy0083.tif,70230,273.548,64.850,313,145,445,145,65535,tiff_images_copy0083.tif
86,tiff_images_copy0084.tif,50301,107.628,24.650,102,58,191,58,65535,tiff_images_copy0084.tif
87,tiff_images_copy0085.tif,49506,217.881,63.080,146,115,377,115,65535,tiff_images_copy0085.tif
88,tiff_images_copy0086.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0086.tif
89,tiff_images_copy0087.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0087.tif
90,tiff_images_copy0088.tif,50301,107.628,24.650,102,58,191,58,65535,tiff_images_copy0088.tif
91,tiff_images_copy0089.tif,49506,217.881,63.080,146,115,377,115,65535,tiff_images_copy0089.tif
92,tiff_images_copy0090.tif,38734,85.789,25.227,68,47,224,47,65535,tiff_images_copy0090.tif
93,tiff_images_copy0091.tif,36846,190.152,57.461,130,101,395,101,65535,tiff_images_copy0091.tif
94,tiff_images_copy0092.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0092.tif
95,tiff_images_copy0093.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0093.tif
96,tiff_images_copy0094.tif,38734,85.789,25.227,68,47,224,47,65535,tiff_images_copy0094.tif
97,tiff_images_copy0095.tif,36846,190.152,57.461,130,101,395,101,65535,tiff_images_copy0095.tif
98,tiff_images_copy0096.tif,40034,90.888,27.711,68,50,183,50,65535,tiff_images_copy0096.tif
99,tiff_images_copy0097.tif,43466,229.461,65.176,227,120,456,120,65535,tiff_images_copy0097.tif
100,tiff_images_copy0098.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0098.tif
101,tiff_images_copy0099.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0099.tif
102,tiff_images_copy0100.tif,40034,90.888,27.711,68,50,183,50,65535,tiff_images_copy0100.tif
103,tiff_images_copy0101.tif,43466,229.461,65.176,227,120,456,120,65535,tiff_images_copy0101.tif
104,tiff_images_copy0102.tif,34075,61.296,16.118,58,35,130,35,65535,tiff_images_copy0102.tif
105,tiff_images_copy0103.tif,34585,226.266,53.460,247,120,397,120,65535,tiff_images_copy0103.tif
106,tiff_images_copy0104.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0104.tif
107,tiff_images_copy0105.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0105.tif
108,tiff_images_copy0106.tif,34075,61.296,16.118,58,35,130,35,65535,tiff_images_copy0106.tif
109,tiff_images_copy0107.tif,34585,226.266,53.460,247,120,397,120,65535,tiff_images_copy0107.tif
110,tiff_images_copy0108.tif,44153,115.555,27.151,120,63,229,63,65535,tiff_images_copy0108.tif
111,tiff_images_copy0109.tif,44074,216.752,49.911,265,115,385,115,65535,tiff_images_copy0109.tif
112,tiff_images_copy0110.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0110.tif
113,tiff_images_copy0111.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0111.tif
114,tiff_images_copy0112.tif,44153,115.555,27.151,120,63,229,63,65535,tiff_images_copy0112.tif
115,tiff_images_copy0113.tif,44074,216.752,49.911,265,115,385,115,65535,tiff_images_copy0113.tif
116,tiff_images_copy0114.tif,48921,111.476,25.971,120,62,246,62,65535,tiff_images_copy0114.tif
117,tiff_images_copy0115.tif,48153,231.551,50.654,278,123,396,123,65535,tiff_images_copy0115.tif
118,tiff_images_copy0116.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0116.tif
119,tiff_images_copy0117.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0117.tif
120,tiff_images_copy0118.tif,48921,111.476,25.971,120,62,246,62,65535,tiff_images_copy0118.tif
121,tiff_images_copy0119.tif,48153,231.551,50.654,278,123,396,123,65535,tiff_images_copy0119.tif
122,tiff_images_copy0120.tif,35999,86.661,23.769,88,48,164,48,65535,tiff_images_copy0120.tif
123,tiff_images_copy0121.tif,36297,216.909,60.999,194,115,387,115,65535,tiff_images_copy0121.tif
124,tiff_images_copy0122.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0122.tif
125,tiff_images_copy0123.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0123.tif
126,tiff_images_copy0124.tif,35999,86.661,23.769,88,48,164,48,65535,tiff_images_copy0124.tif
127,tiff_images_copy0125.tif,36297,216.909,60.999,194,115,387,115,65535,tiff_images_copy0125.tif
128,tiff_images_copy0126.tif,46810,106.299,26.213,114,58,221,58,65535,tiff_images_copy0126.tif
129,tiff_images_copy0127.tif,45877,191.723,52.450,142,102,334,102,65535,tiff_images_copy0127.tif
130,tiff_images_copy0128.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0128.tif
131,tiff_images_copy0129.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0129.tif
132,tiff_images_copy0130.tif,46810,106.299,26.213,114,58,221,58,65535,tiff_images_copy0130.tif
133,tiff_images_copy0131.tif,45877,191.723,52.450,142,102,334,102,65535,tiff_images_copy0131.tif
134,tiff_images_copy0132.tif,42798,72.719,18.144,79,40,144,40,65535,tiff_images_copy0132.tif
135,tiff_images_copy0133.tif,42602,212.191,50.010,204,112,380,112,65535,tiff_images_copy0133.tif
136,tiff_images_copy0134.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0134.tif
137,tiff_images_copy0135.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0135.tif
138,tiff_images_copy0136.tif,42798,72.719,18.144,79,40,144,40,65535,tiff_images_copy0136.tif
139,tiff_images_copy0137.tif,42602,212.191,50.010,204,112,380,112,65535,tiff_images_copy0137.tif
140,tiff_images_copy0138.tif,48481,102.472,25.904,89,55,173,55,65535,tiff_images_copy0138.tif
141,tiff_images_copy0139.tif,47987,193.898,52.819,178,102,338,102,65535,tiff_images_copy0139.tif
142,tiff_images_copy0140.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0140.tif
143,tiff_images_copy0141.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0141.tif
144,tiff_images_copy0142.tif,48481,102.472,25.904,89,55,173,55,65535,tiff_images_copy0142.tif
145,tiff_images_copy0143.tif,47987,193.898,52.819,178,102,338,102,65535,tiff_images_copy0143.tif
146,tiff_images_copy0144.tif,47546,91.782,21.973,89,51,180,51,65535,tiff_images_copy0144.tif
147,tiff_images_copy0145.tif,47909,218.418,46.648,247,116,388,116,65535,tiff_images_copy0145.tif
148,tiff_images_copy0146.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0146.tif
149,tiff_images_copy0147.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0147.tif
150,tiff_images_copy0148.tif,47546,91.782,21.973,89,51,180,51,65535,tiff_images_copy0148.tif
151,tiff_images_copy0149.tif,47909,218.418,46.648,247,116,388,116,65535,tiff_images_copy0149.tif
152,tiff_images_copy0150.tif,50122,80.270,26.372,82,44,201,44,65535,tiff_images_copy0150.tif
153,tiff_images_copy0151.tif,48761,215.715,53.365,246,114,416,114,65535,tiff_images_copy0151.tif
154,tiff_images_copy0152.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0152.tif
155,tiff_images_copy0153.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0153.tif
156,tiff_images_copy0154.tif,50122,80.270,26.372,82,44,201,44,65535,tiff_images_copy0154.tif
157,tiff_images_copy0155.tif,48761,215.715,53.365,246,114,416,114,65535,tiff_images_copy0155.tif
158,tiff_images_copy0156.tif,83047,77.936,16.982,80,44,141,44,65535,tiff_images_copy0156.tif
159,tiff_images_copy0157.tif,82465,278.105,59.436,288,148,460,148,65535,tiff_images_copy0157.tif
160,tiff_images_copy0158.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0158.tif
161,tiff_images_copy0159.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0159.tif
162,tiff_images_copy0160.tif,83047,77.936,16.982,80,44,141,44,65535,tiff_images_copy0160.tif
163,tiff_images_copy0161.tif,82465,278.105,59.436,288,148,460,148,65535,tiff_images_copy0161.tif
164,tiff_images_copy0162.tif,42074,111.710,28.233,128,61,217,61,65535,tiff_images_copy0162.tif
165,tiff_images_copy0163.tif,35346,243.376,60.600,287,130,421,130,65535,tiff_images_copy0163.tif
166,tiff_images_copy0164.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0164.tif
167,tiff_images_copy0165.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0165.tif
168,tiff_images_copy0166.tif,42074,111.710,28.233,128,61,217,61,65535,tiff_images_copy0166.tif
169,tiff_images_copy0167.tif,35346,243.376,60.600,287,130,421,130,65535,tiff_images_copy0167.tif
170,tiff_images_copy0168.tif,62193,87.501,21.507,94,48,175,48,65535,tiff_images_copy0168.tif
171,tiff_images_copy0169.tif,60596,258.233,49.274,289,137,407,137,65535,tiff_images_copy0169.tif
172,tiff_images_copy0170.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0170.tif
173,tiff_images_copy0171.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0171.tif
174,tiff_images_copy0172.tif,62193,87.501,21.507,94,48,175,48,65535,tiff_images_copy0172.tif
175,tiff_images_copy0173.tif,60596,258.233,49.274,289,137,407,137,65535,tiff_images_copy0173.tif
176,tiff_images_copy0174.tif,50409,87.850,21.864,82,49,192,49,65535,tiff_images_copy0174.tif
177,tiff_images_copy0175.tif,50107,247.932,55.999,254,131,498,131,65535,tiff_images_copy0175.tif
178,tiff_images_copy0176.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0176.tif
179,tiff_images_copy0177.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0177.tif
180,tiff_images_copy0178.tif,50409,87.850,21.864,82,49,192,49,65535,tiff_images_copy0178.tif
181,tiff_images_copy0179.tif,50107,247.932,55.999,254,131,498,131,65535,tiff_images_copy0179.tif
182,tiff_images_copy0180.tif,59154,75.664,17.459,84,42,135,42,65535,tiff_images_copy0180.tif
183,tiff_images_copy0181.tif,60227,225.484,49.689,257,119,403,119,65535,tiff_images_copy0181.tif
184,tiff_images_copy0182.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0182.tif
185,tiff_images_copy0183.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0183.tif
186,tiff_images_copy0184.tif,59154,75.664,17.459,84,42,135,42,65535,tiff_images_copy0184.tif
187,tiff_images_copy0185.tif,60227,225.484,49.689,257,119,403,119,65535,tiff_images_copy0185.tif
188,tiff_images_copy0186.tif,63627,72.568,17.270,75,41,141,41,65535,tiff_images_copy0186.tif
189,tiff_images_copy0187.tif,64420,242.486,53.503,284,130,403,130,65535,tiff_images_copy0187.tif
190,tiff_images_copy0188.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0188.tif
191,tiff_images_copy0189.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0189.tif
192,tiff_images_copy0190.tif,63627,72.568,17.270,75,41,141,41,65535,tiff_images_copy0190.tif
193,tiff_images_copy0191.tif,64420,242.486,53.503,284,130,403,130,65535,tiff_images_copy0191.tif
194,tiff_images_copy0192.tif,54480,118.291,28.957,120,64,243,64,65535,tiff_images_copy0192.tif
195,tiff_images_copy0193.tif,54234,208.044,55.544,170,110,370,110,65535,tiff_images_copy0193.tif
196,tiff_images_copy0194.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0194.tif
197,tiff_images_copy0195.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0195.tif
198,tiff_images_copy0196.tif,54480,118.291,28.957,120,64,243,64,65535,tiff_images_copy0196.tif
199,tiff_images_copy0197.tif,54234,208.044,55.544,170,110,370,110,65535,tiff_images_copy0197.tif
200,tiff_images_copy0198.tif,54366,95.198,20.572,105,53,162,53,65535,tiff_images_copy0198.tif
201,tiff_images_copy0199.tif,53172,240.143,52.047,258,128,389,128,65535,tiff_images_copy0199.tif
202,tiff_images_copy0200.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0200.tif
203,tiff_images_copy0201.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0201.tif
204,tiff_images_copy0202.tif,54366,95.198,20.572,105,53,162,53,65535,tiff_images_copy0202.tif
205,tiff_images_copy0203.tif,53172,240.143,52.047,258,128,389,128,65535,tiff_images_copy0203.tif
206,tiff_images_copy0204.tif,38718,106.728,24.200,116,58,205,58,65535,tiff_images_copy0204.tif
207,tiff_images_copy0205.tif,38632,229.544,51.421,264,121,448,121,65535,tiff_images_copy0205.tif
208,tiff_images_copy0206.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0206.tif
209,tiff_images_copy0207.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0207.tif
210,tiff_images_copy0208.tif,38718,106.728,24.200,116,58,205,58,65535,tiff_images_copy0208.tif
211,tiff_images_copy0209.tif,38632,229.544,51.421,264,121,448,121,65535,tiff_images_copy0209.tif
212,tiff_images_copy0210.tif,59614,125.928,28.831,151,69,247,69,65535,tiff_images_copy0210.tif
213,tiff_images_copy0211.tif,59497,228.333,53.445,223,121,368,121,65535,tiff_images_copy0211.tif
214,tiff_images_copy0212.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0212.tif
215,tiff_images_copy0213.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0213.tif
216,tiff_images_copy0214.tif,59614,125.928,28.831,151,69,247,69,65535,tiff_images_copy0214.tif
217,tiff_images_copy0215.tif,59497,228.333,53.445,223,121,368,121,65535,tiff_images_copy0215.tif
218,tiff_images_copy0216.tif,89748,91.806,19.021,105,51,152,51,65535,tiff_images_copy0216.tif
219,tiff_images_copy0217.tif,88493,220.558,46.856,247,118,350,118,65535,tiff_images_copy0217.tif
220,tiff_images_copy0218.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0218.tif
221,tiff_images_copy0219.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0219.tif
222,tiff_images_copy0220.tif,89748,91.806,19.021,105,51,152,51,65535,tiff_images_copy0220.tif
223,tiff_images_copy0221.tif,88493,220.558,46.856,247,118,350,118,65535,tiff_images_copy0221.tif
224,tiff_images_copy0222.tif,70791,87.755,27.523,68,50,166,50,65535,tiff_images_copy0222.tif
225,tiff_images_copy0223.tif,55130,226.309,49.956,249,121,366,121,65535,tiff_images_copy0223.tif
226,tiff_images_copy0224.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0224.tif
227,tiff_images_copy0225.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0225.tif
228,tiff_images_copy0226.tif,70791,87.755,27.523,68,50,166,50,65535,tiff_images_copy0226.tif
229,tiff_images_copy0227.tif,55130,226.309,49.956,249,121,366,121,65535,tiff_images_copy0227.tif
230,tiff_images_copy0228.tif,93123,87.933,23.758,94,50,201,50,65535,tiff_images_copy0228.tif
231,tiff_images_copy0229.tif,95129,227.869,52.960,264,122,421,122,65535,tiff_images_copy0229.tif
232,tiff_images_copy0230.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0230.tif
233,tiff_images_copy0231.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0231.tif
234,tiff_images_copy0232.tif,93123,87.933,23.758,94,50,201,50,65535,tiff_images_copy0232.tif
235,tiff_images_copy0233.tif,95129,227.869,52.960,264,122,421,122,65535,tiff_images_copy0233.tif
236,tiff_images_copy0234.tif,108235,115.582,26.661,132,64,221,64,65535,tiff_images_copy0234.tif
237,tiff_images_copy0235.tif,107675,222.315,47.626,247,122,388,122,65535,tiff_images_copy0235.tif
238,tiff_images_copy0236.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0236.tif
239,tiff_images_copy0237.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0237.tif
240,tiff_images_copy0238.tif,108235,115.582,26.661,132,64,221,64,65535,tiff_images_copy0238.tif
241,tiff_images_copy0239.tif,107675,222.315,47.626,247,122,388,122,65535,tiff_images_copy0239.tif
242,tiff_images_copy0240.tif,74529,120.662,33.332,120,67,258,67,65535,tiff_images_copy0240.tif
243,tiff_images_copy0241.tif,77623,209.369,48.272,239,111,382,111,65535,tiff_images_copy0241.tif
244,tiff_images_copy0242.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0242.tif
245,tiff_images_copy0243.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0243.tif
246,tiff_images_copy0244.tif,74529,120.662,33.332,120,67,258,67,65535,tiff_images_copy0244.tif
247,tiff_images_copy0245.tif,77623,209.369,48.272,239,111,382,111,65535,tiff_images_copy0245.tif
248,tiff_images_copy0246.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0246.tif
249,tiff_images_copy0247.tif,54929,211.000,56.074,247,113,555,113,65535,tiff_images_copy0247.tif
250,tiff_images_copy0248.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0248.tif
251,tiff_images_copy0249.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0249.tif
252,tiff_images_copy0250.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0250.tif
253,tiff_images_copy0251.tif,54929,211.000,56.074,247,113,555,113,65535,tiff_images_copy0251.tif
254,tiff_images_copy0252.tif,35266,95.249,29.896,91,53,209,53,65535,tiff_images_copy0252.tif
255,tiff_images_copy0253.tif,34757,206.174,58.555,217,109,442,109,65535,tiff_images_copy0253.tif
256,tiff_images_copy0254.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0254.tif
257,tiff_images_copy0255.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0255.tif
258,tiff_images_copy0256.tif,35266,95.249,29.896,91,53,209,53,65535,tiff_images_copy0256.tif
259,tiff_images_copy0257.tif,34757,206.174,58.555,217,109,442,109,65535,tiff_images_copy0257.tif
260,tiff_images_copy0258.tif,37441,85.739,22.323,91,47,177,47,65535,tiff_images_copy0258.tif
261,tiff_images_copy0259.tif,37448,195.749,46.775,239,103,388,103,65535,tiff_images_copy0259.tif
262,tiff_images_copy0260.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0260.tif
263,tiff_images_copy0261.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0261.tif
264,tiff_images_copy0262.tif,37441,85.739,22.323,91,47,177,47,65535,tiff_images_copy0262.tif
265,tiff_images_copy0263.tif,37448,195.749,46.775,239,103,388,103,65535,tiff_images_copy0263.tif
266,tiff_images_copy0264.tif,28568,89.616,35.082,65,49,236,49,65535,tiff_images_copy0264.tif
267,tiff_images_copy0265.tif,30274,205.969,60.518,169,110,468,110,65535,tiff_images_copy0265.tif
268,tiff_images_copy0266.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0266.tif
269,tiff_images_copy0267.tif,293904,0.000,0.000,0,0,0,0,0,tiff_images_copy0267.tif
